MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR36;CONJUNCTIVE_CONTRACT;Test-02;12;5;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[dayBirth, yearBirth];[];[];[citizenship, maxAge, maxYear, monthBirth];[];[];[confederation, placeOfBirth, secondCitizenship];[];[];[countryOfBirth];[];[];[maxHeight, minHeight];[];[];[];[]
MR517;CONJUNCTIVE_CONTRACT;Test-18;10;4;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[confederation, maxHeight, minHeight, placeOfBirth];[];[];[countryOfBirth, maxAge, secondCitizenship, yearBirth];[];[];[minAge];[];[];[citizenship];[];[];[];[];[];[];[]
MR28;DISJOINT_EXTEND;Test-01;10;6;6;[exactSearch, citizenship, secondCitizenship:Spain, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[secondCitizenship:Albania];[];[];[secondCitizenship:Algeria];[];[];[secondCitizenship:American Samoa];[];[];[secondCitizenship:American Virgin Islands]
MR25;CONJUNCTIVE_EXTEND;Test-01;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight, minHeight, placeOfBirth];[];[];[confederation, maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR559;CONJUNCTIVE_CONTRACT;Test-20;12;2;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxYear, minHeight, minYear, monthBirth, placeOfBirth];[];[];[confederation, maxAge, maxHeight, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR157;CONJUNCTIVE_CONTRACT;Test-06;10;2;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minHeight, monthBirth, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR323;CONJUNCTIVE_EXTEND;Test-11;9;4;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, yearBirth];[];[];[minHeight, placeOfBirth];[];[];[confederation];[];[];[exactSearch];[];[];[];[];[];[];[];[]
MR535;CONJUNCTIVE_CONTRACT;Test-19;12;2;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, maxAge, maxHeight, maxYear, minAge, minYear, placeOfBirth, secondCitizenship, yearBirth];[];[];[confederation, minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR260;CONJUNCTIVE_EXTEND;Test-09;10;2;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, secondCitizenship, yearBirth];[];[];[minAge, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR225;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, dayBirth, exactSearch];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR60;CONJUNCTIVE_CONTRACT;Test-03;9;3;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, maxYear, minAge, minHeight, minYear];[];[];[placeOfBirth];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[]
MR318;CONJUNCTIVE_EXTEND;Test-11;9;4;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, placeOfBirth];[];[];[minHeight];[];[];[exactSearch, yearBirth];[];[];[confederation];[];[];[];[];[];[];[];[]
MR407;DISJOINT_EXTEND;Test-14;10;6;6;[placeOfBirth, citizenship:Spain, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[citizenship:American Virgin Islands]
MR214;CONJUNCTIVE_CONTRACT;Test-08;10;5;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[confederation, maxYear];[];[];[monthBirth];[];[];[minAge, minYear];[];[];[maxAge, minHeight, placeOfBirth, yearBirth];[];[];[citizenship];[];[];[];[]
MR11;CONJUNCTIVE_CONTRACT;Test-01;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minYear, monthBirth, secondCitizenship];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR275;CONJUNCTIVE_CONTRACT;Test-10;9;3;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[countryOfBirth, maxHeight, minHeight, yearBirth];[];[];[confederation, maxAge, placeOfBirth, secondCitizenship];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[]
MR64;CONJUNCTIVE_CONTRACT;Test-03;9;3;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[maxYear, minYear, monthBirth];[];[];[confederation, maxHeight, minAge, minHeight, placeOfBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR186;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, exactSearch, minHeight, minYear, secondCitizenship, yearBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR462;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[maxAge, minHeight];[];[];[confederation, dayBirth, minAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR420;CONJUNCTIVE_CONTRACT;Test-15;10;4;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[maxYear, minAge, minYear, monthBirth, secondCitizenship];[];[];[citizenship, maxHeight, yearBirth];[];[];[countryOfBirth];[];[];[confederation];[];[];[];[];[];[];[]
MR145;EQUIVALENCE_EXTEND;Test-05;8;1;4;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[maxAge:150, maxHeight:220, minHeight:0, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR557;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, exactSearch, maxAge, maxHeight, maxYear, minYear, placeOfBirth];[];[];[confederation, secondCitizenship];[];[];[countryOfBirth, minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[]
MR543;CONJUNCTIVE_CONTRACT;Test-19;12;3;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, maxAge, maxHeight, maxYear, minAge, minHeight, yearBirth];[];[];[minYear, monthBirth, secondCitizenship];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR143;DISJOINT_EXTEND;Test-05;8;3;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation:FIFA, yearBirth, minAge, maxYear];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[];[];[];[];[];[];[]
MR154;CONJUNCTIVE_CONTRACT;Test-06;10;1;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minHeight, minYear, monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR365;CONJUNCTIVE_EXTEND;Test-13;10;3;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[placeOfBirth];[];[];[maxYear];[];[];[maxHeight, minYear, yearBirth];[];[];[];[];[];[];[];[];[];[];[]
MR114;CONJUNCTIVE_CONTRACT;Test-05;8;2;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, maxYear, secondCitizenship, yearBirth];[];[];[exactSearch, minAge, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR211;CONJUNCTIVE_CONTRACT;Test-08;10;6;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[maxYear, placeOfBirth, yearBirth];[];[];[confederation, monthBirth];[];[];[maxAge];[];[];[minYear];[];[];[minHeight];[];[];[citizenship, minAge];[]
MR204;DISJOINT_EXTEND;Test-07;9;6;6;[exactSearch, citizenship:Germany, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[citizenship:American Virgin Islands]
MR394;CONJUNCTIVE_EXTEND;Test-14;10;2;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, maxAge];[];[];[exactSearch, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR308;CONJUNCTIVE_CONTRACT;Test-11;9;2;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxAge, maxYear, minAge, minYear, monthBirth, secondCitizenship];[];[];[dayBirth, maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR368;CONJUNCTIVE_EXTEND;Test-13;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight, maxYear, placeOfBirth, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR170;CONJUNCTIVE_EXTEND;Test-06;10;2;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[maxHeight, maxYear, placeOfBirth, secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR191;CONJUNCTIVE_EXTEND;Test-07;9;4;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxYear, minAge];[];[];[monthBirth];[];[];[maxAge];[];[];[placeOfBirth];[];[];[];[];[];[];[];[]
MR99;CONJUNCTIVE_CONTRACT;Test-04;9;3;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxHeight, placeOfBirth];[];[];[maxAge, maxYear, minAge, minYear, secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR199;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, maxYear, monthBirth, placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR520;CONJUNCTIVE_EXTEND;Test-18;10;4;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[maxYear, minYear];[];[];[exactSearch];[];[];[dayBirth];[];[];[monthBirth];[];[];[];[];[];[];[];[]
MR465;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, minHeight, secondCitizenship];[];[];[dayBirth, maxAge, minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR219;CONJUNCTIVE_CONTRACT;Test-08;10;4;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, confederation, maxYear, minYear, monthBirth, placeOfBirth];[];[];[yearBirth];[];[];[minAge, minHeight];[];[];[maxAge];[];[];[];[];[];[];[]
MR497;CONJUNCTIVE_EXTEND;Test-17;8;3;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, maxHeight, monthBirth];[];[];[placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR109;CONJUNCTIVE_EXTEND;Test-04;9;3;6;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, dayBirth, minHeight];[];[];[monthBirth, yearBirth];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[]
MR113;CONJUNCTIVE_CONTRACT;Test-05;8;2;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, maxYear, minAge, placeOfBirth, secondCitizenship];[];[];[exactSearch, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR430;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, exactSearch, minHeight, placeOfBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR152;CONJUNCTIVE_CONTRACT;Test-06;10;4;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[minAge];[];[];[citizenship, confederation, countryOfBirth, monthBirth];[];[];[dayBirth, maxAge, minYear];[];[];[minHeight, yearBirth];[];[];[];[];[];[];[]
MR518;CONJUNCTIVE_CONTRACT;Test-18;10;3;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[countryOfBirth, placeOfBirth];[];[];[confederation, minAge, secondCitizenship];[];[];[citizenship, maxAge, maxHeight, minHeight, yearBirth];[];[];[];[];[];[];[];[];[];[]
MR177;EQUIVALENCE_EXTEND;Test-06;10;2;2;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[maxYear:2006];[];[];[maxHeight:220];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR69;CONJUNCTIVE_CONTRACT;Test-03;9;4;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, monthBirth, placeOfBirth];[];[];[minYear];[];[];[maxYear, minHeight];[];[];[minAge];[];[];[];[];[];[];[]
MR461;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, dayBirth, minAge];[];[];[maxAge, minHeight, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR70;CONJUNCTIVE_CONTRACT;Test-03;9;1;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR265;DISJOINT_EXTEND;Test-09;10;2;2;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR525;CONJUNCTIVE_EXTEND;Test-18;10;2;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, maxYear, minYear];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR46;CONJUNCTIVE_CONTRACT;Test-02;12;6;11;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[maxAge];[];[];[secondCitizenship];[];[];[countryOfBirth, maxHeight, placeOfBirth, yearBirth];[];[];[maxYear, monthBirth];[];[];[citizenship, confederation];[];[];[minHeight];[]
MR185;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[confederation, dayBirth, maxHeight, minHeight, minYear];[];[];[citizenship, exactSearch, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR470;DISJOINT_EXTEND;Test-16;9;3;3;[placeOfBirth, exactSearch, citizenship, countryOfBirth:Spain, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[];[];[];[];[];[];[]
MR223;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[confederation, maxYear, minAge, minHeight, monthBirth, placeOfBirth];[];[];[maxAge, minYear, yearBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR148;CONJUNCTIVE_CONTRACT;Test-06;10;4;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[countryOfBirth, dayBirth, monthBirth, yearBirth];[];[];[citizenship, minYear];[];[];[confederation];[];[];[maxAge, minAge, minHeight];[];[];[];[];[];[];[]
MR474;EQUIVALENCE_EXTEND;Test-16;9;3;3;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[minAge:0];[];[];[maxAge:150];[];[];[minHeight:0];[];[];[];[];[];[];[];[];[];[];[]
MR501;CONJUNCTIVE_EXTEND;Test-17;8;1;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, maxHeight, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR272;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[maxHeight, minHeight];[];[];[confederation, countryOfBirth, maxAge, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR202;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxYear];[];[];[maxAge, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR264;DISJOINT_EXTEND;Test-09;10;6;6;[placeOfBirth, exactSearch, citizenship:Germany, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[citizenship:American Virgin Islands]
MR362;CONJUNCTIVE_CONTRACT;Test-13;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, exactSearch, monthBirth, secondCitizenship];[];[];[maxAge, minAge, minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR309;CONJUNCTIVE_CONTRACT;Test-11;9;3;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxAge, maxHeight, minYear, monthBirth, secondCitizenship];[];[];[dayBirth, maxYear, minAge];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[]
MR144;EQUIVALENCE_EXTEND;Test-05;8;2;4;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[maxAge:150, minHeight:0, minYear:1850];[];[];[maxHeight:220];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR504;EQUIVALENCE_EXTEND;Test-17;8;2;2;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[maxHeight:220];[];[];[minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR424;CONJUNCTIVE_CONTRACT;Test-15;10;2;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, minYear, monthBirth, yearBirth];[];[];[minAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR30;EQUIVALENCE_EXTEND;Test-01;10;2;3;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight:220, minHeight:0];[];[];[maxYear:2006];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR468;CONJUNCTIVE_EXTEND;Test-16;9;3;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, maxAge, minAge];[];[];[dayBirth, secondCitizenship];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR571;CONJUNCTIVE_EXTEND;Test-20;12;2;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[minAge, yearBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR239;EQUIVALENCE_EXTEND;Test-08;10;1;1;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[maxHeight:220];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR537;CONJUNCTIVE_CONTRACT;Test-19;12;3;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[monthBirth];[];[];[citizenship, confederation, maxAge, maxHeight, maxYear, minHeight, minYear, placeOfBirth, secondCitizenship, yearBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[]
MR417;CONJUNCTIVE_CONTRACT;Test-15;10;3;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[monthBirth, secondCitizenship];[];[];[citizenship, countryOfBirth, maxHeight];[];[];[confederation, maxYear, minAge, minYear, yearBirth];[];[];[];[];[];[];[];[];[];[]
MR20;CONJUNCTIVE_EXTEND;Test-01;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight, maxYear];[];[];[placeOfBirth];[];[];[minHeight];[];[];[confederation];[];[];[];[];[];[];[];[]
MR348;DISJOINT_EXTEND;Test-12;13;3;3;[placeOfBirth, secondCitizenship:Argentina, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[secondCitizenship:Albania];[];[];[];[];[];[];[];[];[]
MR288;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, minYear];[];[];[maxYear, minAge];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR483;CONJUNCTIVE_CONTRACT;Test-17;8;3;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[exactSearch, maxAge, minHeight, minYear, secondCitizenship, yearBirth];[];[];[maxYear];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[]
MR278;CONJUNCTIVE_CONTRACT;Test-10;9;3;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, minHeight, placeOfBirth, secondCitizenship, yearBirth];[];[];[maxHeight];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[]
MR43;CONJUNCTIVE_CONTRACT;Test-02;12;4;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, minHeight, monthBirth, yearBirth];[];[];[placeOfBirth];[];[];[maxAge];[];[];[dayBirth, secondCitizenship];[];[];[];[];[];[];[]
MR414;CONJUNCTIVE_CONTRACT;Test-15;10;3;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, minAge, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[confederation, maxYear];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[]
MR147;EQUIVALENCE_EXTEND;Test-05;8;3;4;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[maxHeight:220, minYear:1850];[];[];[minHeight:0];[];[];[maxAge:150];[];[];[];[];[];[];[];[];[];[];[]
MR435;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge, minHeight];[];[];[dayBirth, exactSearch];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR171;CONJUNCTIVE_EXTEND;Test-06;10;5;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[placeOfBirth];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[maxYear];[];[];[exactSearch];[];[];[];[];[]
