MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR314;CONJUNCTIVE_CONTRACT;Test-11;9;2;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxYear];[];[];[countryOfBirth, dayBirth, maxAge, maxHeight, minAge, minYear, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR70;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[exactSearch, yearBirth];[];[];[countryOfBirth];[];[];[citizenship, maxAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR271;CONJUNCTIVE_CONTRACT;Test-10;9;4;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, maxAge, minHeight];[];[];[countryOfBirth, maxHeight, monthBirth, secondCitizenship];[];[];[placeOfBirth];[];[];[yearBirth];[];[];[];[];[];[];[]
MR178;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[maxHeight, minHeight, yearBirth];[];[];[citizenship, confederation, dayBirth, exactSearch, secondCitizenship];[];[];[minYear];[];[];[];[];[];[];[];[];[];[]
MR380;CONJUNCTIVE_CONTRACT;Test-14;10;2;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, dayBirth, minHeight, minYear];[];[];[countryOfBirth, maxHeight, maxYear, minAge, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR385;CONJUNCTIVE_CONTRACT;Test-14;10;5;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, placeOfBirth, yearBirth];[];[];[dayBirth, minAge, minYear];[];[];[citizenship, minHeight];[];[];[maxYear];[];[];[maxHeight];[];[];[];[]
MR400;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation];[];[];[secondCitizenship];[];[];[exactSearch, maxAge, monthBirth];[];[];[];[];[];[];[];[];[];[];[]
MR157;CONJUNCTIVE_CONTRACT;Test-06;10;3;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[dayBirth, maxAge, minAge, minHeight];[];[];[confederation, countryOfBirth, minYear, monthBirth, yearBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR56;CONJUNCTIVE_CONTRACT;Test-03;9;2;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[dayBirth, maxHeight, monthBirth, placeOfBirth];[];[];[confederation, maxYear, minAge, minHeight, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR265;EQUIVALENCE_EXTEND;Test-09;10;2;2;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[minAge:0];[];[];[minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR290;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, exactSearch, minAge, minYear];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR250;CONJUNCTIVE_CONTRACT;Test-09;10;3;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[countryOfBirth, dayBirth, exactSearch, maxHeight, maxYear, minHeight, placeOfBirth];[];[];[maxAge, monthBirth];[];[];[citizenship];[];[];[];[];[];[];[];[];[];[]
MR462;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, maxAge, minAge, minHeight];[];[];[dayBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR457;CONJUNCTIVE_EXTEND;Test-16;9;3;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[minAge];[];[];[dayBirth];[];[];[confederation, maxAge, minHeight, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR315;CONJUNCTIVE_CONTRACT;Test-11;9;2;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[dayBirth, maxHeight, maxYear, minAge, minYear, monthBirth];[];[];[countryOfBirth, maxAge, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR45;CONJUNCTIVE_EXTEND;Test-02;12;3;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge];[];[];[exactSearch];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[]
MR346;CONJUNCTIVE_EXTEND;Test-12;13;2;2;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[citizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR218;CONJUNCTIVE_CONTRACT;Test-08;10;4;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[confederation, minAge, monthBirth, placeOfBirth, yearBirth];[];[];[maxAge];[];[];[maxYear, minHeight];[];[];[citizenship, minYear];[];[];[];[];[];[];[]
MR136;DISJOINT_EXTEND;Test-05;8;3;3;[placeOfBirth, exactSearch, citizenship:Spain, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[];[];[];[];[];[];[]
MR245;CONJUNCTIVE_CONTRACT;Test-09;10;2;10;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[];[countryOfBirth, dayBirth, maxAge, maxHeight, maxYear, minHeight, monthBirth, placeOfBirth];[];[];[citizenship, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR489;CONJUNCTIVE_EXTEND;Test-17;8;2;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, countryOfBirth, maxHeight, minAge, monthBirth, placeOfBirth];[];[];[confederation];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR2;CONJUNCTIVE_CONTRACT;Test-01;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minYear, secondCitizenship, yearBirth];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR306;CONJUNCTIVE_CONTRACT;Test-11;9;2;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[dayBirth, maxAge, maxHeight, maxYear, minAge, minYear, monthBirth, secondCitizenship];[];[];[countryOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR328;CONJUNCTIVE_EXTEND;Test-11;9;3;6;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[confederation, exactSearch, yearBirth];[];[];[citizenship, minHeight];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR536;CONJUNCTIVE_CONTRACT;Test-19;12;4;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[placeOfBirth];[];[];[confederation, maxHeight, maxYear, minAge, monthBirth];[];[];[yearBirth];[];[];[citizenship, maxAge, minHeight, minYear, secondCitizenship];[];[];[];[];[];[];[]
MR555;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, maxYear, minHeight, minYear, monthBirth, secondCitizenship];[];[];[confederation, countryOfBirth, exactSearch, maxHeight, placeOfBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR9;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[countryOfBirth, minAge, monthBirth, yearBirth];[];[];[exactSearch, maxAge, minYear];[];[];[citizenship, secondCitizenship];[];[];[dayBirth];[];[];[];[];[];[];[]
MR135;DISJOINT_EXTEND;Test-05;8;6;6;[placeOfBirth, exactSearch, citizenship, secondCitizenship:Spain, confederation, yearBirth, minAge, maxYear];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[secondCitizenship:Albania];[];[];[secondCitizenship:Algeria];[];[];[secondCitizenship:American Samoa];[];[];[secondCitizenship:American Virgin Islands]
MR17;CONJUNCTIVE_EXTEND;Test-01;10;3;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[placeOfBirth];[];[];[confederation];[];[];[maxHeight, maxYear, minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR216;CONJUNCTIVE_CONTRACT;Test-08;10;3;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[maxYear, minHeight, minYear, monthBirth, placeOfBirth];[];[];[citizenship, confederation, minAge, yearBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR88;CONJUNCTIVE_CONTRACT;Test-04;9;4;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxHeight, placeOfBirth];[];[];[countryOfBirth, exactSearch, maxYear, minAge, secondCitizenship];[];[];[maxAge];[];[];[minYear];[];[];[];[];[];[];[]
MR137;DISJOINT_EXTEND;Test-05;8;6;6;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation:FIFA, yearBirth, minAge, maxYear];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[confederation:CONMEBOL];[];[];[confederation:OFC];[];[];[confederation:UEFA]
MR514;CONJUNCTIVE_CONTRACT;Test-18;10;3;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, confederation, maxHeight, minAge, minHeight, placeOfBirth, yearBirth];[];[];[maxAge];[];[];[countryOfBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR22;CONJUNCTIVE_EXTEND;Test-01;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[maxHeight];[];[];[confederation, maxYear, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR443;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxYear, minYear, monthBirth, yearBirth];[];[];[citizenship, maxHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR220;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[dayBirth, maxHeight];[];[];[countryOfBirth, exactSearch];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR192;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxYear, monthBirth, placeOfBirth];[];[];[maxAge, minAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR94;CONJUNCTIVE_CONTRACT;Test-04;9;5;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[exactSearch, maxAge, secondCitizenship];[];[];[maxYear, minAge];[];[];[countryOfBirth, minYear];[];[];[placeOfBirth];[];[];[maxHeight];[];[];[];[]
MR121;CONJUNCTIVE_CONTRACT;Test-05;8;3;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[confederation, exactSearch, minAge, secondCitizenship, yearBirth];[];[];[citizenship, placeOfBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[]
MR469;EQUIVALENCE_EXTEND;Test-16;9;2;3;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[maxAge:150, minHeight:0];[];[];[minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR48;DISJOINT_EXTEND;Test-02;12;2;2;[placeOfBirth, citizenship, secondCitizenship:Argentina, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR413;CONJUNCTIVE_CONTRACT;Test-15;10;3;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[monthBirth];[];[];[citizenship, confederation, countryOfBirth, maxHeight, maxYear, minAge, minYear, yearBirth];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR460;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[dayBirth, maxAge, minAge, minHeight];[];[];[confederation, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR401;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[confederation, maxAge, secondCitizenship];[];[];[exactSearch];[];[];[monthBirth];[];[];[];[];[];[];[];[];[];[];[]
MR39;CONJUNCTIVE_CONTRACT;Test-02;12;4;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[confederation, maxAge, maxHeight, maxYear, minHeight, yearBirth];[];[];[citizenship, monthBirth, secondCitizenship];[];[];[countryOfBirth];[];[];[dayBirth, placeOfBirth];[];[];[];[];[];[];[]
MR152;CONJUNCTIVE_CONTRACT;Test-06;10;3;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, maxAge, minAge, minYear, monthBirth];[];[];[yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR125;CONJUNCTIVE_EXTEND;Test-05;8;3;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, maxAge, maxHeight, minYear];[];[];[monthBirth];[];[];[dayBirth, minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR206;CONJUNCTIVE_CONTRACT;Test-08;10;2;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, confederation, maxAge, maxYear, minAge, minHeight, monthBirth, placeOfBirth];[];[];[minYear, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR196;CONJUNCTIVE_EXTEND;Test-07;9;3;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, minAge, monthBirth, placeOfBirth];[];[];[maxYear];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[]
MR528;DISJOINT_EXTEND;Test-18;10;3;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation:UEFA, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[confederation:CONCACAF];[];[];[];[];[];[];[];[];[]
MR449;CONJUNCTIVE_CONTRACT;Test-16;9;5;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[minYear];[];[];[citizenship, maxYear];[];[];[placeOfBirth, yearBirth];[];[];[exactSearch];[];[];[countryOfBirth, maxHeight, monthBirth];[];[];[];[]
MR338;CONJUNCTIVE_CONTRACT;Test-12;13;2;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, dayBirth, maxAge, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR96;CONJUNCTIVE_CONTRACT;Test-04;9;3;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxAge, maxHeight, secondCitizenship];[];[];[maxYear, minAge, minYear];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR53;EQUIVALENCE_EXTEND;Test-02;12;2;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[minAge:0];[];[];[minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR578;EQUIVALENCE_EXTEND;Test-20;12;1;1;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR530;EQUIVALENCE_EXTEND;Test-18;10;1;2;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[maxYear:2006, minYear:1850];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR8;CONJUNCTIVE_CONTRACT;Test-01;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[dayBirth];[];[];[citizenship, countryOfBirth, maxAge, minAge, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR459;CONJUNCTIVE_EXTEND;Test-16;9;3;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[maxAge, minAge, minHeight];[];[];[dayBirth];[];[];[confederation, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR333;CONJUNCTIVE_CONTRACT;Test-12;13;3;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, maxAge, minAge, placeOfBirth, secondCitizenship, yearBirth];[];[];[confederation, dayBirth, maxHeight, minHeight, minYear, monthBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[]
MR285;CONJUNCTIVE_EXTEND;Test-10;9;1;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, exactSearch, maxYear, minAge, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR258;CONJUNCTIVE_EXTEND;Test-09;10;2;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[confederation, minAge, yearBirth];[];[];[minYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR270;CONJUNCTIVE_CONTRACT;Test-10;9;2;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, maxHeight, minHeight, monthBirth, secondCitizenship, yearBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR384;CONJUNCTIVE_CONTRACT;Test-14;10;2;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, dayBirth, minAge];[];[];[citizenship, maxHeight, maxYear, minHeight, minYear, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR231;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, exactSearch];[];[];[dayBirth, secondCitizenship];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[]
MR236;DISJOINT_EXTEND;Test-08;10;6;6;[placeOfBirth, citizenship:Germany, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[citizenship:American Virgin Islands]
MR194;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, monthBirth];[];[];[maxYear, minAge, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR158;CONJUNCTIVE_EXTEND;Test-06;10;3;5;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[maxYear, placeOfBirth];[];[];[exactSearch, secondCitizenship];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[]
MR20;CONJUNCTIVE_EXTEND;Test-01;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[confederation, maxHeight];[];[];[maxYear, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR359;CONJUNCTIVE_CONTRACT;Test-13;10;3;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[confederation, countryOfBirth, exactSearch, minAge, minHeight];[];[];[citizenship, dayBirth, monthBirth, secondCitizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR68;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[countryOfBirth, exactSearch, maxAge, yearBirth];[];[];[citizenship];[];[];[secondCitizenship];[];[];[];[];[];[];[];[];[];[];[]
MR440;CONJUNCTIVE_CONTRACT;Test-16;9;1;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, maxYear, minYear, monthBirth, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR503;CONJUNCTIVE_CONTRACT;Test-18;10;4;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[countryOfBirth, maxAge, secondCitizenship];[];[];[maxHeight, minHeight, yearBirth];[];[];[citizenship, confederation, placeOfBirth];[];[];[minAge];[];[];[];[];[];[];[]
MR506;CONJUNCTIVE_CONTRACT;Test-18;10;5;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, countryOfBirth, minAge, placeOfBirth];[];[];[confederation, maxAge, yearBirth];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[minHeight];[];[];[];[]
MR260;CONJUNCTIVE_EXTEND;Test-09;10;3;5;[placeOfBirth, exactSearch, citizenship, countryOfBirth, dayBirth, monthBirth, maxAge, maxYear, minHeight, maxHeight];[minYear];[];[];[confederation, secondCitizenship, yearBirth];[];[];[minAge];[];[];[];[];[];[];[];[];[];[];[]
MR475;CONJUNCTIVE_CONTRACT;Test-17;8;1;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[dayBirth, exactSearch, maxAge, maxYear, minHeight, minYear, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR419;CONJUNCTIVE_CONTRACT;Test-15;10;2;10;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[citizenship, confederation, countryOfBirth, maxHeight, minAge, minYear, yearBirth];[];[];[maxYear, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR200;DISJOINT_EXTEND;Test-07;9;2;2;[exactSearch, citizenship, secondCitizenship, confederation:UEFA, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[];[confederation:AFC];[];[];[confederation:CAF];[];[];[];[];[];[];[];[];[];[];[];[]
MR370;CONJUNCTIVE_EXTEND;Test-13;10;4;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxHeight, yearBirth];[];[];[placeOfBirth];[];[];[maxYear];[];[];[minYear];[];[];[];[];[];[];[];[]
MR426;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth];[];[];[exactSearch, maxAge, placeOfBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[]
MR169;DISJOINT_EXTEND;Test-06;10;2;2;[citizenship, countryOfBirth:Germany, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
MR86;CONJUNCTIVE_CONTRACT;Test-04;9;2;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, exactSearch, maxHeight];[];[];[maxAge, maxYear, minAge, minYear, placeOfBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR219;CONJUNCTIVE_EXTEND;Test-08;10;4;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, maxHeight];[];[];[dayBirth];[];[];[exactSearch];[];[];[secondCitizenship];[];[];[];[];[];[];[];[]
